CUSTOMER_ID,CUSTOMER_NAME,PRO_XTRA_MEMBER,MANAGED_ACCOUNT
108,CUST_02762,True,True
109,CUST_04962,True,False
110,CUST_01475,False,False
111,CUST_02784,False,False
112,CUST_00661,False,False
113,CUST_06337,False,False
114,CUST_04899,True,False
115,CUST_02542,True,True
116,CUST_05301,False,False
117,CUST_04265,True,False
118,CUST_00937,True,True
119,CUST_05727,False,False
120,CUST_00179,True,False
121,CUST_05073,True,True
122,CUST_00607,True,False
123,CUST_05291,True,False
124,CUST_05726,True,True
125,CUST_05322,True,False
126,CUST_05389,False,False
127,CUST_04631,False,False
128,CUST_03220,False,False
129,CUST_01153,True,False
130,CUST_03658,True,False
131,CUST_03414,True,True
132,CUST_02546,False,False
133,CUST_01132,False,False
134,CUST_00202,True,False
135,CUST_06350,True,True
136,CUST_02997,False,False
137,CUST_02785,True,False
138,CUST_02292,False,False
139,CUST_01109,False,False
140,CUST_05101,True,True
141,CUST_02027,True,False
142,CUST_00606,True,False
143,CUST_03283,False,False
144,CUST_04509,False,False
145,CUST_02062,True,False
146,CUST_06191,True,True
147,CUST_06209,False,False
148,CUST_01743,False,False
149,CUST_05096,False,False
150,CUST_00707,True,True
151,CUST_00486,True,False
152,CUST_05030,True,False
153,CUST_05137,False,False
154,CUST_00838,False,False
155,CUST_01910,True,False
156,CUST_05996,True,False
157,CUST_03821,True,True
158,CUST_01970,False,False
159,CUST_02126,True,False
160,CUST_03652,True,False
161,CUST_03534,True,False
162,CUST_01169,True,True
163,CUST_00783,True,False
164,CUST_05893,False,False
165,CUST_03583,False,False
166,CUST_02138,False,False
167,CUST_06352,True,True
168,CUST_01063,False,False
169,CUST_04012,False,False
170,CUST_04461,True,False
171,CUST_02642,True,False
172,CUST_06144,True,False
173,CUST_03531,False,False
174,CUST_05395,True,True
175,CUST_00014,True,False
176,CUST_03679,False,False
177,CUST_03572,True,False
178,CUST_03910,True,True
179,CUST_03564,False,False
180,CUST_02429,True,False
181,CUST_06377,True,False
182,CUST_03337,True,True
183,CUST_03730,True,False
184,CUST_01350,True,False
185,CUST_00745,False,False
186,CUST_03353,False,False
187,CUST_01310,True,False
188,CUST_02203,True,True
189,CUST_05079,True,False
190,CUST_02633,False,False
191,CUST_04111,True,False
192,CUST_02772,True,False
193,CUST_00387,False,False
194,CUST_04690,True,False
195,CUST_04549,False,False
196,CUST_01918,True,False
197,CUST_01713,False,False
198,CUST_01246,True,True
199,CUST_04926,False,False
200,CUST_03841,True,False
201,CUST_00480,False,False
202,CUST_03345,False,False
203,CUST_02372,True,False
204,CUST_01009,False,False
205,CUST_02504,False,False
206,CUST_04694,True,True
207,CUST_05516,True,False
208,CUST_02449,True,False
209,CUST_01412,True,False
210,CUST_02888,True,False
211,CUST_04872,False,False
212,CUST_03856,True,True
213,CUST_01073,True,True
214,CUST_02716,True,True
215,CUST_02524,True,False
216,CUST_05177,True,False
217,CUST_05365,True,False
218,CUST_04430,False,False
219,CUST_02976,False,False
220,CUST_01264,True,False
221,CUST_01803,True,False
222,CUST_05335,False,False
223,CUST_02207,True,False
224,CUST_03545,False,False
225,CUST_04782,False,False
226,CUST_02746,True,False
227,CUST_02591,True,False
228,CUST_06109,False,False
229,CUST_06351,True,True
230,CUST_00646,True,False
231,CUST_04936,True,False
232,CUST_02930,False,False
233,CUST_04069,True,False
234,CUST_00805,False,False
235,CUST_02454,False,False
236,CUST_02352,False,False
237,CUST_00978,True,False
238,CUST_01269,True,False
239,CUST_03403,False,False
240,CUST_04692,True,False
241,CUST_01157,True,False
242,CUST_00632,True,False
243,CUST_03941,False,False
244,CUST_02711,False,False
245,CUST_00654,False,False
246,CUST_04284,True,True
247,CUST_05955,True,False
248,CUST_05816,False,False
249,CUST_00090,True,False
250,CUST_06396,True,True
251,CUST_00438,True,True
252,CUST_00288,False,False
253,CUST_06360,False,False
254,CUST_03297,False,False
255,CUST_00295,False,False
256,CUST_04347,True,False
257,CUST_05550,True,True
258,CUST_03008,False,False
259,CUST_01731,True,True
260,CUST_04410,False,False
261,CUST_01654,True,False
262,CUST_02059,False,False
263,CUST_04000,True,False
264,CUST_06058,True,False
265,CUST_00255,True,False
266,CUST_03989,False,False
267,CUST_06405,True,True
268,CUST_04628,False,False
269,CUST_05348,True,True
270,CUST_04301,True,False
271,CUST_05819,False,False
272,CUST_03901,True,False
273,CUST_00132,True,False
274,CUST_01280,True,False
275,CUST_01100,False,False
276,CUST_05345,False,False
277,CUST_01591,False,False
278,CUST_01630,False,False
279,CUST_02569,False,False
280,CUST_00864,True,False
281,CUST_01731,False,False
282,CUST_03216,False,False
283,CUST_03965,True,False
284,CUST_00864,True,True
285,CUST_03832,True,False
286,CUST_01046,True,True
287,CUST_02878,False,False
288,CUST_02464,True,False
289,CUST_00092,False,False
290,CUST_03205,False,False
291,CUST_06361,False,False
292,CUST_03833,False,False
293,CUST_00016,True,True
294,CUST_02527,True,True
295,CUST_03036,False,False
296,CUST_03475,True,False
297,CUST_00872,True,False
298,CUST_00698,True,True
299,CUST_05852,False,False
300,CUST_05105,True,False
301,CUST_04211,False,False
302,CUST_04844,True,False
303,CUST_00851,True,True
304,CUST_03390,True,False
305,CUST_00900,True,True
306,CUST_00917,True,False
307,CUST_00793,False,False
308,CUST_05742,True,False
309,CUST_02220,False,False
310,CUST_00247,True,True
311,CUST_05697,True,False
312,CUST_00739,False,False
313,CUST_01258,True,False
314,CUST_06309,True,False
315,CUST_04556,True,False
316,CUST_04289,True,False
317,CUST_04361,True,False
318,CUST_00260,True,False
319,CUST_04088,False,False
320,CUST_05110,True,True
321,CUST_02183,False,False
322,CUST_01190,False,False
323,CUST_03546,False,False
324,CUST_00856,True,True
325,CUST_06158,True,False
326,CUST_04503,False,False
327,CUST_04548,False,False
328,CUST_01221,False,False
329,CUST_01272,True,False
330,CUST_05446,True,True
331,CUST_01677,True,False
332,CUST_04186,False,False
333,CUST_01381,True,False
334,CUST_00966,True,False
335,CUST_03318,False,False
336,CUST_02735,True,False
337,CUST_02526,True,True
338,CUST_01609,False,False
339,CUST_00864,False,False
340,CUST_02584,False,False
341,CUST_02197,True,False
342,CUST_02503,True,False
343,CUST_00032,False,False
344,CUST_02461,True,False
345,CUST_03613,True,False
346,CUST_04625,False,False
347,CUST_01352,True,False
348,CUST_01720,False,False
349,CUST_00932,True,True
350,CUST_01645,False,False
351,CUST_04669,True,False
352,CUST_02066,True,False
353,CUST_02055,True,False
354,CUST_02807,True,False
355,CUST_04901,True,False
356,CUST_06269,False,False
357,CUST_05452,True,False
358,CUST_00363,False,False
359,CUST_05071,False,False
360,CUST_00214,True,False
361,CUST_03023,True,False
362,CUST_05977,True,False
363,CUST_03292,False,False
364,CUST_03350,True,False
365,CUST_03999,True,False
366,CUST_02790,True,True
367,CUST_03211,False,False
368,CUST_04782,True,True
369,CUST_04172,False,False
370,CUST_02940,True,False
371,CUST_05359,True,False
372,CUST_02845,False,False
373,CUST_00645,True,False
374,CUST_01535,True,True
375,CUST_00163,True,True
376,CUST_03288,False,False
377,CUST_02346,True,False
378,CUST_04645,False,False
379,CUST_01879,True,False
380,CUST_01179,False,False
381,CUST_00833,True,False
382,CUST_05578,False,False
383,CUST_03530,False,False
384,CUST_03284,False,False
385,CUST_05804,False,False
386,CUST_05760,True,True
387,CUST_02956,False,False
388,CUST_02730,True,False
389,CUST_00344,True,False
390,CUST_03043,True,False
391,CUST_05067,True,False
392,CUST_05412,True,True
393,CUST_05571,True,False
394,CUST_02304,True,False
395,CUST_00997,True,True
396,CUST_06063,True,False
397,CUST_06172,False,False
398,CUST_00837,True,False
399,CUST_00437,True,True
400,CUST_01713,True,False
401,CUST_06193,True,True
402,CUST_02428,False,False
403,CUST_01278,True,False
404,CUST_01085,True,False
405,CUST_04892,False,False
406,CUST_05515,True,False
407,CUST_04438,True,False
408,CUST_04917,True,False
409,CUST_04904,True,False
410,CUST_05335,True,False
411,CUST_00383,False,False
412,CUST_05523,False,False
413,CUST_03853,False,False
414,CUST_04965,False,False
415,CUST_03600,False,False
416,CUST_02544,True,False
417,CUST_02213,True,True
418,CUST_03212,False,False
419,CUST_03298,True,False
420,CUST_04066,True,True
421,CUST_00229,True,False
422,CUST_05788,False,False
423,CUST_04863,False,False
424,CUST_04599,False,False
425,CUST_04746,True,False
426,CUST_02423,True,False
427,CUST_02837,True,False
428,CUST_06040,True,False
429,CUST_00033,True,False
430,CUST_04349,False,False
431,CUST_01421,False,False
432,CUST_01464,False,False
433,CUST_06200,True,True
434,CUST_00808,False,False
435,CUST_01080,True,False
436,CUST_03315,False,False
437,CUST_03767,True,False
438,CUST_02784,True,False
439,CUST_05703,False,False
440,CUST_00388,True,True
441,CUST_03838,True,False
442,CUST_02099,True,False
443,CUST_00121,True,False
444,CUST_00835,True,True
445,CUST_04282,False,False
446,CUST_05938,True,True
447,CUST_05653,True,False
448,CUST_02824,True,False
449,CUST_05857,False,False
450,CUST_05244,False,False
451,CUST_02776,False,False
452,CUST_00036,False,False
453,CUST_05035,True,True
454,CUST_00911,False,False
455,CUST_00931,True,False
456,CUST_00715,False,False
457,CUST_00711,False,False
458,CUST_01250,True,False
459,CUST_01921,True,False
460,CUST_00160,True,False
461,CUST_05310,False,False
462,CUST_05381,True,False
463,CUST_04540,True,False
464,CUST_02187,True,False
465,CUST_01311,True,False
466,CUST_01314,True,True
467,CUST_01158,False,False
468,CUST_04330,False,False
469,CUST_02034,True,True
470,CUST_02760,False,False
471,CUST_00502,True,True
472,CUST_03461,True,False
473,CUST_00572,True,False
474,CUST_03974,True,True
475,CUST_01766,True,False
476,CUST_04719,True,False
477,CUST_02826,True,False
478,CUST_02264,False,False
479,CUST_02380,True,False
480,CUST_01306,False,False
481,CUST_03719,True,False
482,CUST_06087,False,False
483,CUST_00901,True,False
484,CUST_04541,True,True
485,CUST_01047,True,False
486,CUST_01470,False,False
487,CUST_02725,True,False
488,CUST_03559,False,False
489,CUST_01889,True,False
490,CUST_02439,True,False
491,CUST_04963,True,False
492,CUST_00830,True,False
493,CUST_03588,True,False
494,CUST_05131,True,False
495,CUST_00588,True,False
496,CUST_02756,True,False
497,CUST_06021,True,False
498,CUST_00475,False,False
499,CUST_04019,True,False
500,CUST_01797,False,False
501,CUST_05199,True,False
502,CUST_05790,True,False
503,CUST_02596,True,False
504,CUST_03184,False,False
505,CUST_04990,True,True
506,CUST_04226,True,False
507,CUST_02422,True,False
508,CUST_04291,False,False
509,CUST_06032,True,False
510,CUST_00436,True,False
511,CUST_05672,False,False
512,CUST_01359,False,False
513,CUST_04286,False,False
514,CUST_01940,True,False
515,CUST_02288,True,False
516,CUST_02335,False,False
517,CUST_01758,True,False
518,CUST_00490,False,False
519,CUST_01534,False,False
520,CUST_03554,False,False
521,CUST_05911,False,False
522,CUST_03273,True,False
523,CUST_05480,False,False
524,CUST_01766,False,False
525,CUST_02144,False,False
526,CUST_01386,True,False
527,CUST_01357,False,False
528,CUST_05525,True,False
529,CUST_04996,True,False
530,CUST_04722,True,False
531,CUST_01760,True,False
532,CUST_04089,True,False
533,CUST_00414,True,False
534,CUST_01977,True,False
535,CUST_03938,True,False
536,CUST_00592,True,False
537,CUST_03158,False,False
538,CUST_05803,True,False
539,CUST_05181,False,False
540,CUST_02085,True,False
541,CUST_01183,True,True
542,CUST_05211,True,True
543,CUST_02759,True,False
544,CUST_06310,False,False
545,CUST_03305,True,False
546,CUST_03488,True,False
547,CUST_05378,True,False
548,CUST_02208,True,False
549,CUST_04148,False,False
550,CUST_04816,False,False
551,CUST_02022,True,False
552,CUST_01497,False,False
553,CUST_03539,True,False
554,CUST_01239,True,False
555,CUST_06184,True,False
556,CUST_02163,False,False
557,CUST_00891,True,False
558,CUST_04827,True,True
559,CUST_03913,True,False
560,CUST_01691,False,False
561,CUST_02383,True,False
562,CUST_00209,False,False
563,CUST_02192,True,False
564,CUST_04907,True,False
565,CUST_00369,True,False
566,CUST_05408,True,False
567,CUST_02643,True,False
568,CUST_01429,True,False
569,CUST_05648,True,False
570,CUST_00112,True,False
571,CUST_00079,True,False
572,CUST_04580,True,False
573,CUST_02444,False,False
574,CUST_02806,True,False
575,CUST_02621,True,False
576,CUST_04624,True,False
577,CUST_01765,True,False
578,CUST_03342,False,False
579,CUST_04287,False,False
580,CUST_02604,True,False
581,CUST_01003,False,False
582,CUST_02861,False,False
583,CUST_05685,True,False
584,CUST_03151,True,False
585,CUST_00819,False,False
586,CUST_02332,True,False
587,CUST_03716,True,False
588,CUST_00678,True,False
589,CUST_00252,False,False
590,CUST_04250,False,False
591,CUST_02858,False,False
592,CUST_01118,True,True
593,CUST_00577,True,True
594,CUST_01180,True,False
595,CUST_00436,False,False
596,CUST_04137,False,False
597,CUST_05554,True,False
598,CUST_04262,True,False
599,CUST_00700,False,False
600,CUST_04903,True,False
601,CUST_00982,False,False
602,CUST_00182,True,True
603,CUST_03293,True,False
604,CUST_00274,False,False
605,CUST_05209,False,False
606,CUST_02420,True,False
607,CUST_04916,True,False
608,CUST_05948,True,False
609,CUST_05340,True,False
610,CUST_04418,True,False
611,CUST_01428,True,False
612,CUST_00154,True,False
613,CUST_04860,False,False
614,CUST_03909,True,False
615,CUST_00923,True,False
616,CUST_00705,False,False
617,CUST_05846,True,True
618,CUST_03382,False,False
619,CUST_03304,True,True
620,CUST_04797,True,False
621,CUST_00598,True,False
622,CUST_06318,True,False
623,CUST_06319,True,True
624,CUST_05135,False,False
625,CUST_02866,True,False
626,CUST_00305,True,False
627,CUST_04778,True,True
628,CUST_05647,False,False
629,CUST_04697,True,True
630,CUST_02800,True,False
631,CUST_06053,True,False
632,CUST_03804,True,False
633,CUST_02635,True,False
634,CUST_04180,True,True
635,CUST_02651,True,False
636,CUST_05474,False,False
637,CUST_05928,True,True
638,CUST_02703,True,False
639,CUST_00153,True,False
640,CUST_02072,False,False
641,CUST_02089,False,False
642,CUST_02384,True,False
643,CUST_05707,False,False
644,CUST_03105,False,False
645,CUST_02753,True,False
646,CUST_01268,True,False
647,CUST_00007,False,False
648,CUST_06325,True,True
649,CUST_01550,False,False
650,CUST_00025,True,True
651,CUST_01818,False,False
652,CUST_06033,False,False
653,CUST_04436,False,False
654,CUST_00018,True,False
655,CUST_02590,True,False
656,CUST_04405,False,False
657,CUST_05246,False,False
658,CUST_05416,False,False
659,CUST_01447,False,False
660,CUST_01037,False,False
661,CUST_04082,False,False
662,CUST_02967,True,False
663,CUST_00123,True,False
664,CUST_01473,False,False
665,CUST_00626,True,False
666,CUST_04182,False,False
667,CUST_05422,True,False
668,CUST_04399,False,False
669,CUST_06217,True,True
670,CUST_00011,True,False
671,CUST_03517,False,False
672,CUST_06165,False,False
673,CUST_02898,False,False
674,CUST_03879,False,False
675,CUST_00392,False,False
676,CUST_05627,True,False
677,CUST_02522,True,False
678,CUST_04293,False,False
679,CUST_03229,True,False
680,CUST_02803,False,False
681,CUST_02301,True,False
682,CUST_01119,False,False
683,CUST_05217,False,False
684,CUST_03349,False,False
685,CUST_01382,True,False
686,CUST_03221,True,False
687,CUST_03967,True,False
688,CUST_01344,False,False
689,CUST_00727,False,False
690,CUST_04544,True,False
691,CUST_02470,True,False
692,CUST_05305,True,False
693,CUST_03377,False,False
694,CUST_05220,True,False
695,CUST_02037,True,True
696,CUST_01529,False,False
697,CUST_00157,False,False
698,CUST_03740,True,False
699,CUST_02665,True,False
700,CUST_02733,True,False
701,CUST_04275,False,False
702,CUST_04865,False,False
703,CUST_05665,True,False
704,CUST_05124,True,False
705,CUST_01698,True,False
706,CUST_05674,False,False
707,CUST_01954,True,False
708,CUST_00215,True,False
709,CUST_06020,True,False
710,CUST_02194,False,False
711,CUST_00178,True,False
712,CUST_02728,False,False
713,CUST_02523,True,False
714,CUST_04951,True,False
715,CUST_01937,True,False
716,CUST_03280,False,False
717,CUST_05108,True,False
718,CUST_05580,False,False
719,CUST_05240,False,False
720,CUST_02694,True,False
721,CUST_06067,True,False
722,CUST_04342,False,False
723,CUST_05248,False,False
724,CUST_03884,False,False
725,CUST_05915,False,False
726,CUST_03474,False,False
727,CUST_01606,True,False
728,CUST_03254,False,False
729,CUST_04216,True,False
730,CUST_04997,True,False
731,CUST_03945,True,False
732,CUST_04981,True,False
733,CUST_03693,True,False
734,CUST_02419,True,False
735,CUST_04481,True,True
736,CUST_06090,False,False
737,CUST_00181,True,False
738,CUST_04327,False,False
739,CUST_03555,False,False
740,CUST_05003,False,False
741,CUST_04450,True,False
742,CUST_02433,True,False
743,CUST_02645,True,True
744,CUST_00630,True,False
745,CUST_03076,True,False
746,CUST_06044,True,False
747,CUST_06258,True,True
748,CUST_04704,True,False
749,CUST_03819,True,False
750,CUST_00541,True,True
751,CUST_04948,True,False
752,CUST_04292,False,False
753,CUST_00224,False,False
754,CUST_04555,False,False
755,CUST_03089,False,False
756,CUST_06103,False,False
757,CUST_00248,True,False
758,CUST_05900,False,False
759,CUST_01071,True,False
760,CUST_03418,True,False
761,CUST_01760,False,False
762,CUST_00987,False,False
763,CUST_02718,True,False
764,CUST_01972,False,False
765,CUST_03641,False,False
766,CUST_06203,False,False
767,CUST_01742,True,False
768,CUST_05038,False,False
769,CUST_04024,True,False
770,CUST_00750,False,False
771,CUST_03200,False,False
772,CUST_05784,True,False
773,CUST_00885,True,False
774,CUST_05470,True,False
775,CUST_01813,False,False
776,CUST_04938,True,False
777,CUST_02050,True,False
778,CUST_02386,False,False
779,CUST_01330,True,False
780,CUST_03367,True,False
781,CUST_00449,True,True
782,CUST_01050,True,False
783,CUST_05440,True,False
784,CUST_00809,False,False
785,CUST_02907,True,False
786,CUST_04157,False,False
787,CUST_04629,True,False
788,CUST_03589,True,False
789,CUST_05506,False,False
790,CUST_00191,True,False
791,CUST_03112,True,True
792,CUST_04732,True,True
793,CUST_00104,True,False
794,CUST_05921,True,False
795,CUST_06246,True,True
796,CUST_04412,True,False
797,CUST_04150,False,False
798,CUST_02578,True,False
799,CUST_06307,True,False
800,CUST_05253,False,False
801,CUST_01358,True,False
802,CUST_05329,True,False
803,CUST_05870,False,False
804,CUST_05620,True,False
805,CUST_00060,True,False
806,CUST_05121,True,False
807,CUST_04343,True,False
808,CUST_04571,False,False
809,CUST_00908,False,False
810,CUST_04911,True,True
811,CUST_02016,False,False
812,CUST_00730,True,False
813,CUST_06084,True,False
814,CUST_03766,True,False
815,CUST_02792,False,False
816,CUST_03055,False,False
817,CUST_06050,True,False
818,CUST_03934,False,False
819,CUST_02006,False,False
820,CUST_05212,True,False
821,CUST_00963,False,False
822,CUST_00314,False,False
823,CUST_02476,True,False
824,CUST_01700,False,False
825,CUST_05402,True,False
826,CUST_00754,True,False
827,CUST_03346,False,False
828,CUST_03679,True,True
829,CUST_01647,True,False
830,CUST_05296,False,False
831,CUST_04661,False,False
832,CUST_03674,True,False
833,CUST_05266,False,False
834,CUST_05213,False,False
835,CUST_01230,True,False
836,CUST_04723,True,True
837,CUST_05286,False,False
838,CUST_00293,False,False
839,CUST_03794,True,False
840,CUST_01167,False,False
841,CUST_00829,True,False
842,CUST_05235,True,False
843,CUST_03240,True,True
844,CUST_03963,True,False
845,CUST_01600,False,False
846,CUST_02270,True,False
847,CUST_05261,False,False
848,CUST_01089,False,False
849,CUST_02605,True,False
850,CUST_04765,True,False
851,CUST_00910,True,False
852,CUST_01577,False,False
853,CUST_06324,True,True
854,CUST_02154,True,True
855,CUST_01345,False,False
856,CUST_00218,False,False
857,CUST_03115,False,False
858,CUST_04204,True,True
859,CUST_00579,True,True
860,CUST_02122,True,False
861,CUST_01401,False,False
862,CUST_04057,True,False
863,CUST_01939,True,False
864,CUST_03157,False,False
865,CUST_01873,False,False
866,CUST_01748,True,False
867,CUST_05922,True,False
868,CUST_00868,True,False
869,CUST_03981,True,False
870,CUST_01403,True,True
871,CUST_06042,False,False
872,CUST_01950,True,False
873,CUST_00062,False,False
874,CUST_01240,True,False
875,CUST_04064,True,False
876,CUST_04079,False,False
877,CUST_05775,False,False
878,CUST_00842,True,False
879,CUST_05986,True,True
880,CUST_03376,True,False
881,CUST_05348,True,False
882,CUST_06323,True,True
883,CUST_01734,False,False
884,CUST_03335,False,False
885,CUST_04688,True,False
886,CUST_05184,True,False
887,CUST_01402,False,False
888,CUST_00347,False,False
889,CUST_03873,True,False
890,CUST_00130,False,False
891,CUST_04417,False,False
892,CUST_02582,False,False
893,CUST_03527,True,True
894,CUST_01851,True,True
895,CUST_02958,True,False
896,CUST_03255,True,False
897,CUST_05974,True,False
898,CUST_02688,True,False
899,CUST_03092,True,False
900,CUST_05937,True,True
901,CUST_02808,True,False
902,CUST_05758,False,False
903,CUST_00827,True,False
904,CUST_02571,True,True
905,CUST_03012,True,False
906,CUST_01036,False,False
907,CUST_00393,False,False
908,CUST_02052,False,False
909,CUST_02984,True,False
910,CUST_04224,False,False
911,CUST_03312,True,False
912,CUST_05134,False,False
913,CUST_05044,False,False
914,CUST_02382,False,False
915,CUST_01991,True,False
916,CUST_01617,True,True
917,CUST_03794,False,False
918,CUST_00797,True,False
919,CUST_06017,False,False
920,CUST_00425,False,False
921,CUST_00122,True,False
922,CUST_00883,True,False
923,CUST_03338,False,False
924,CUST_01503,False,False
925,CUST_03146,True,False
926,CUST_03666,True,False
927,CUST_05913,True,True
928,CUST_04838,False,False
929,CUST_03348,False,False
930,CUST_03291,True,False
931,CUST_05840,True,False
932,CUST_02595,True,False
933,CUST_02953,False,False
934,CUST_02816,False,False
935,CUST_04079,True,True
936,CUST_04214,False,False
937,CUST_03786,True,True
938,CUST_06117,True,False
939,CUST_00597,True,True
940,CUST_03085,False,False
941,CUST_06359,True,False
942,CUST_05711,True,False
943,CUST_00245,True,False
944,CUST_04134,False,False
945,CUST_01104,True,False
946,CUST_00321,True,False
947,CUST_06207,True,False
948,CUST_06285,True,False
949,CUST_04492,True,False
950,CUST_02919,True,True
951,CUST_02764,True,True
952,CUST_03707,False,False
953,CUST_05076,False,False
954,CUST_02374,True,False
955,CUST_04664,True,False
956,CUST_06255,True,False
957,CUST_05851,False,False
958,CUST_00618,True,False
959,CUST_06330,True,False
960,CUST_01776,True,False
961,CUST_01049,False,False
962,CUST_04207,False,False
963,CUST_00638,True,False
964,CUST_02897,False,False
965,CUST_02242,True,False
966,CUST_05502,True,True
967,CUST_04387,True,False
968,CUST_01149,False,False
969,CUST_03469,True,False
970,CUST_03472,False,False
971,CUST_05791,True,False
972,CUST_05342,False,False
973,CUST_04456,False,False
974,CUST_03731,False,False
975,CUST_06326,True,True
976,CUST_02747,False,False
977,CUST_04138,True,True
978,CUST_03977,True,False
979,CUST_00528,True,False
980,CUST_03410,True,False
981,CUST_03422,True,True
982,CUST_02520,True,False
983,CUST_03458,True,False
984,CUST_04775,True,False
985,CUST_01096,False,False
986,CUST_02545,True,False
987,CUST_00093,True,True
988,CUST_03065,False,False
989,CUST_05536,False,False
990,CUST_05481,True,False
991,CUST_03844,False,False
992,CUST_02734,True,False
993,CUST_03765,False,False
994,CUST_01620,True,False
995,CUST_05972,False,False
996,CUST_05064,True,False
997,CUST_05540,True,False
998,CUST_00280,False,False
999,CUST_06149,True,False
1000,CUST_00182,False,False
1001,CUST_01889,False,False
1002,CUST_04484,False,False
1003,CUST_02111,False,False
1004,CUST_04894,False,False
1005,CUST_06196,False,False
1006,CUST_02916,False,False
1007,CUST_04059,True,False
1008,CUST_03453,False,False
1009,CUST_04959,True,False
1010,CUST_03677,False,False
1011,CUST_03983,True,True
1012,CUST_00256,True,False
1013,CUST_04552,False,False
1014,CUST_02712,True,False
1015,CUST_04408,False,False
1016,CUST_00408,True,True
1017,CUST_05651,False,False
1018,CUST_00058,True,False
1019,CUST_04961,True,False
1020,CUST_06056,False,False
1021,CUST_01499,False,False
1022,CUST_05210,False,False
1023,CUST_00511,True,False
1024,CUST_05371,False,False
1025,CUST_01039,False,False
1026,CUST_02317,True,True
1027,CUST_03979,True,False
1028,CUST_02247,True,True
1029,CUST_02889,False,False
1030,CUST_02767,True,False
1031,CUST_03801,True,False
1032,CUST_00466,True,True
1033,CUST_02327,True,True
1034,CUST_04104,True,False
1035,CUST_00760,False,False
1036,CUST_03203,False,False
1037,CUST_02023,True,False
1038,CUST_04922,False,False
1039,CUST_01087,True,False
1040,CUST_01872,True,False
1041,CUST_02074,True,False
1042,CUST_04561,False,False
1043,CUST_04081,True,False
1044,CUST_03904,True,False
1045,CUST_06393,True,True
1046,CUST_01678,True,False
1047,CUST_05715,True,False
1048,CUST_02349,True,False
1049,CUST_02844,True,False
1050,CUST_01774,True,True
1051,CUST_06012,False,False
1052,CUST_04850,False,False
1053,CUST_05835,False,False
1054,CUST_00472,True,False
1055,CUST_01700,True,True
1056,CUST_01596,False,False
1057,CUST_04822,False,False
1058,CUST_05152,True,False
1059,CUST_05477,False,False
1060,CUST_04769,True,False
1061,CUST_01480,True,False
1062,CUST_01753,True,False
1063,CUST_05860,True,False
